Minerali,per porzione,% RDA
Calcio,"15,2 mg","1,5 %"
Rame,"< 0,1 mg","7,0 %"
Ferro,"1,5 mg","9,9 %"
Magnesio,"19,3 mg","6,4 %"
Manganese,"0,0 mg","0,0 %"
Fosforo,"153,2 mg","21,9 %"
Potassio,"191,8 mg","9,6 %"
Selenio,"< 0,1 mg","66,7 %"
Zinco,"2,4 mg","34,1 %"
