Valori nutrizionali,per porzione,% RDA
Valore calorico,103 kcal 431 kJ,"5,1 %"
Grassi,"0,5 g","0,7 %"
Grassi saturi,"< 0,1 g","0,3 %"
Grassi monoinsaturi,"< 0,1 g","0,2 %"
Grassi polinsaturi,"0,2 g","1,3 %"
Carboidrati,"24,4 g","9,1 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"3,8 g","5,2 %"
Fibre alimentari,"4,4 g","1,5 %"
Colesterolo,"0,0 mg","0,0 %"
Sodio,"1,3 g","0,2 %"
Acqua,"210,9 g","10,5 %"
