Minerali,per porzione,% RDA
Calcio,"12,8 mg","1,3 %"
Rame,"< 0,1 mg","4,2 %"
Ferro,"0,2 mg","1,3 %"
Magnesio,"15,1 mg","5,0 %"
Manganese,"< 0,1 mg","1,1 %"
Fosforo,"49,6 mg","7,1 %"
Potassio,"67,2 mg","3,4 %"
Selenio,"< 0,1 mg","8,6 %"
Zinco,"< 0,1 mg","0,4 %"
