Valori nutrizionali,per porzione,% RDA
Valore calorico,35 kcal  148 kJ,"1,8 %"
Grassi,"3,1 g","4,8 %"
Grassi saturi,"0,4 g","2,0 %"
Grassi monoinsaturi,"0,8 g","2,9 %"
Grassi polinsaturi,"1,6 g","10,5 %"
Carboidrati,"1,8 g","0,7 %"
Zuccheri,"1,6 g","3,2 %"
Proteine,"< 0,1 g","< 0,1 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"0,0 mg","0,0 %"
Sodio,"0,1 g","< 0,1 %"
Acqua,"9,3 g","0,5 %"
