Minerali,per porzione,% RDA
Calcio,"23,7 mg","2,4 %"
Rame,"0,2 mg","16,4 %"
Ferro,"0,9 mg","6,2 %"
Magnesio,"18,2 mg","6,1 %"
Manganese,"0,2 mg","9,1 %"
Fosforo,"51,0 mg","7,3 %"
Potassio,"371,3 mg","18,6 %"
Selenio,"< 0,1 mg","2,4 %"
Zinco,"0,1 mg","1,8 %"
