Minerali,per porzione,% RDA
Calcio,"4,8 mg","0,5 %"
Rame,"12,0 mg","1.195,2 %"
Ferro,"4,1 mg","27,3 %"
Magnesio,"16,0 mg","5,3 %"
Manganese,"0,2 mg","10,8 %"
Fosforo,"368,0 mg","52,6 %"
Potassio,"263,2 mg","13,2 %"
Selenio,"< 0,1 mg","51,5 %"
Zinco,"9,0 mg","128,3 %"
