Minerali,per porzione,% RDA
Calcio,"11,4 mg","1,1 %"
Rame,"< 0,1 mg","4,2 %"
Ferro,"1,2 mg","8,2 %"
Magnesio,"11,4 mg","3,8 %"
Manganese,"< 0,1 mg","0,6 %"
Fosforo,"109,4 mg","15,6 %"
Potassio,"188,1 mg","9,4 %"
Selenio,"< 0,1 mg","29,8 %"
Zinco,"2,2 mg","31,3 %"
