Valori nutrizionali,per porzione,% RDA
Valore calorico,340 kcal 1.422 kJ,"17,0 %"
Grassi,"18,2 g","28,0 %"
Grassi saturi,"2,6 g","12,0 %"
Grassi monoinsaturi,"4,0 g","13,9 %"
Grassi polinsaturi,"10,3 g","68,6 %"
Carboidrati,"15,5 g","5,8 %"
Zuccheri,"3,6 g","7,2 %"
Proteine,"28,1 g","38,5 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"0,0 mg","0,0 %"
Sodio,"< 0,1 g","< 0,1 %"
Acqua,"159,5 g","8,0 %"
