Valori nutrizionali,per porzione,% RDA
Valore calorico,193 kcal 806 kJ,"9,6 %"
Grassi,"7,7 g","11,8 %"
Grassi saturi,"6,7 g","30,2 %"
Carboidrati,"28,7 g","10,7 %"
Zuccheri,"19,6 g","39,2 %"
Proteine,"2,2 g","3,0 %"
Sale,"< 0,1 g","1,2 %"
