Minerali,per porzione,% RDA
Calcio,"13,4 mg","1,3 %"
Rame,"0,1 mg","13,1 %"
Ferro,"0,7 mg","4,9 %"
Magnesio,"8,6 mg","2,9 %"
Manganese,"< 0,1 mg","4,0 %"
Fosforo,"5,8 mg","0,8 %"
Potassio,"24,5 mg","1,2 %"
Selenio,"< 0,1 mg","0,5 %"
Zinco,"0,1 mg","1,7 %"
