Minerali,per porzione,% RDA
Calcio,"15,0 mg","1,5 %"
Rame,"0,2 mg","23,9 %"
Ferro,"1,2 mg","8,2 %"
Magnesio,"15,0 mg","5,0 %"
Manganese,"< 0,1 mg","3,6 %"
Fosforo,"129,0 mg","18,4 %"
Potassio,"85,0 mg","4,3 %"
Selenio,"< 0,1 mg","134,3 %"
Zinco,"2,9 mg","41,7 %"
