Minerali,per porzione,% RDA
Calcio,"99,3 mg","9,9 %"
Rame,"< 0,1 mg","3,8 %"
Ferro,"1,1 mg","7,4 %"
Magnesio,"8,2 mg","2,7 %"
Manganese,"0,1 mg","6,5 %"
Fosforo,"79,6 mg","11,4 %"
Potassio,"61,9 mg","3,1 %"
Selenio,"< 0,1 mg","31,1 %"
Zinco,"0,3 mg","4,4 %"
