Valori nutrizionali,per porzione,% RDA
Valore calorico,776 kcal 3.250 kJ,"38,8 %"
Grassi,"34,9 g","53,7 %"
Grassi saturi,"7,3 g","33,0 %"
Grassi monoinsaturi,"9,0 g","31,2 %"
Grassi polinsaturi,"6,5 g","43,4 %"
Carboidrati,"102,4 g","38,2 %"
Zuccheri,"45,7 g","91,3 %"
Proteine,"15,5 g","21,2 %"
Fibre alimentari,"2,1 g","0,7 %"
Colesterolo,"50,2 mg","167,2 %"
Sodio,"0,9 g","0,2 %"
Acqua,"107,4 g","5,4 %"
