Minerali,per porzione,% RDA
Calcio,"4,0 mg","0,4 %"
Rame,"0,8 mg","78,8 %"
Ferro,"2,6 mg","17,0 %"
Magnesio,"11,0 mg","3,7 %"
Manganese,"0,3 mg","16,1 %"
Fosforo,"81,0 mg","11,6 %"
Potassio,"84,0 mg","4,2 %"
Selenio,"< 0,1 mg","128,3 %"
Zinco,"8,3 mg","118,7 %"
