Minerali,per porzione,% RDA
Calcio,"1,4 mg","0,1 %"
Rame,"< 0,1 mg","9,0 %"
Ferro,"0,4 mg","2,3 %"
Magnesio,"50,4 mg","16,8 %"
Manganese,"0,2 mg","10,7 %"
Fosforo,"106,4 mg","15,2 %"
Potassio,"43,4 mg","2,2 %"
Selenio,"< 0,1 mg","13,1 %"
Zinco,"0,9 mg","12,6 %"
