Minerali,per porzione,% RDA
Calcio,"13,4 mg","1,3 %"
Rame,"< 0,1 mg","8,2 %"
Ferro,"1,8 mg","12,2 %"
Magnesio,"85,1 mg","28,4 %"
Manganese,"< 0,1 mg","0,8 %"
Fosforo,"243,0 mg","34,7 %"
Potassio,"351,7 mg","17,6 %"
Selenio,"< 0,1 mg","164,6 %"
Zinco,"0,7 mg","10,1 %"
