Minerali,per porzione,% RDA
Calcio,"59,8 mg","6,0 %"
Rame,"< 0,1 mg","9,4 %"
Ferro,"13,3 mg","88,5 %"
Magnesio,"138,4 mg","46,1 %"
Manganese,"1,2 mg","58,8 %"
Fosforo,"52,0 mg","7,4 %"
Potassio,"588,8 mg","29,4 %"
Selenio,"0,0 mg","0,0 %"
Zinco,"0,5 mg","7,2 %"
