Valori nutrizionali,per porzione,% RDA
Valore calorico,77 kcal 324 kJ,"3,9 %"
Grassi,"0,7 g","1,0 %"
Grassi saturi,"< 0,1 g","0,4 %"
Grassi monoinsaturi,"0,1 g","0,4 %"
Grassi polinsaturi,"0,3 g","1,8 %"
Carboidrati,"17,6 g","6,6 %"
Zuccheri,"10,6 g","21,3 %"
Proteine,"4,0 g","5,4 %"
Fibre alimentari,"4,6 g","1,5 %"
Colesterolo,"0,0 mg","0,0 %"
Sodio,"0,3 g","< 0,1 %"
Acqua,"216,4 g","10,8 %"
