Minerali,per porzione,% RDA
Calcio,"12,5 mg","1,2 %"
Rame,"0,2 mg","17,2 %"
Ferro,"0,5 mg","3,2 %"
Magnesio,"10,0 mg","3,3 %"
Manganese,"< 0,1 mg","2,4 %"
Fosforo,"14,9 mg","2,1 %"
Potassio,"99,6 mg","5,0 %"
Selenio,"< 0,1 mg","1,7 %"
Zinco,"0,2 mg","2,8 %"
