Minerali,per porzione,% RDA
Calcio,"68,0 mg","6,8 %"
Rame,"2,7 mg","268,2 %"
Ferro,"20,1 mg","133,8 %"
Magnesio,"99,7 mg","33,2 %"
Manganese,"0,0 mg","0,0 %"
Fosforo,"1.263,9 mg","180,6 %"
Potassio,"978,5 mg","48,9 %"
Selenio,"< 0,1 mg","329,2 %"
Zinco,"14,0 mg","200,6 %"
