Minerali,per porzione,% RDA
Calcio,"89,8 mg","9,0 %"
Rame,"0,1 mg","13,6 %"
Ferro,"1,9 mg","12,7 %"
Magnesio,"81,6 mg","27,2 %"
Manganese,"0,0 mg","0,0 %"
Fosforo,"345,4 mg","49,3 %"
Potassio,"707,2 mg","35,4 %"
Selenio,"< 0,1 mg","332,7 %"
Zinco,"1,5 mg","21,4 %"
