Minerali,per porzione,% RDA
Calcio,"71,1 mg","7,1 %"
Rame,"0,2 mg","19,6 %"
Ferro,"2,4 mg","16,2 %"
Magnesio,"36,8 mg","12,3 %"
Manganese,"0,9 mg","46,8 %"
Fosforo,"73,5 mg","10,5 %"
Potassio,"267,1 mg","13,4 %"
Selenio,"< 0,1 mg","17,2 %"
Zinco,"0,7 mg","9,5 %"
