Minerali,per porzione,% RDA
Calcio,"30,2 mg","3,0 %"
Rame,"0,3 mg","28,2 %"
Ferro,"2,3 mg","15,4 %"
Magnesio,"88,6 mg","29,5 %"
Manganese,"2,0 mg","100,3 %"
Fosforo,"216,0 mg","30,9 %"
Potassio,"182,5 mg","9,1 %"
Selenio,"< 0,1 mg","153,0 %"
Zinco,"1,8 mg","25,5 %"
