Minerali,per porzione,% RDA
Calcio,"39,2 mg","3,9 %"
Rame,"0,2 mg","22,4 %"
Ferro,"2,2 mg","14,7 %"
Magnesio,"7,3 mg","2,4 %"
Manganese,"< 0,1 mg","3,4 %"
Fosforo,"112,0 mg","16,0 %"
Potassio,"77,3 mg","3,9 %"
Selenio,"< 0,1 mg","77,7 %"
Zinco,"1,6 mg","22,8 %"
