Minerali,per porzione,% RDA
Calcio,"31,2 mg","3,1 %"
Rame,"< 0,1 mg","6,4 %"
Ferro,"1,1 mg","7,6 %"
Magnesio,"14,6 mg","4,9 %"
Manganese,"0,3 mg","12,8 %"
Fosforo,"17,7 mg","2,5 %"
Potassio,"90,5 mg","4,5 %"
Selenio,"< 0,1 mg","1,7 %"
Zinco,"< 0,1 mg","0,9 %"
