Minerali,per porzione,% RDA
Calcio,"59,8 mg","6,0 %"
Rame,"< 0,1 mg","7,3 %"
Ferro,"1,3 mg","8,9 %"
Magnesio,"14,1 mg","4,7 %"
Manganese,"0,2 mg","12,5 %"
Fosforo,"63,1 mg","9,0 %"
Potassio,"92,1 mg","4,6 %"
Selenio,"< 0,1 mg","47,0 %"
Zinco,"0,5 mg","7,0 %"
