Minerali,per porzione,% RDA
Calcio,"136,0 mg","13,6 %"
Rame,"0,4 mg","44,8 %"
Ferro,"5,3 mg","35,5 %"
Magnesio,"48,0 mg","16,0 %"
Manganese,"0,2 mg","11,8 %"
Fosforo,"80,0 mg","11,4 %"
Potassio,"828,0 mg","41,4 %"
Selenio,"< 0,1 mg","8,0 %"
Zinco,"0,7 mg","9,7 %"
