Valori nutrizionali,per porzione,% RDA
Valore calorico,711 kcal 2.977 kJ,"35,6 %"
Grassi,"33,0 g","50,8 %"
Carboidrati,"101,0 g","37,7 %"
Proteine,"13,0 g","17,8 %"
