Valori nutrizionali,per porzione,% RDA
Valore calorico,245 kcal 1.026 kJ,"12,3 %"
Grassi,"1,5 g","2,3 %"
Grassi saturi,"0,0 g","0,0 %"
Grassi monoinsaturi,"0,3 g","1,0 %"
Grassi polinsaturi,"0,9 g","6,1 %"
Carboidrati,"47,9 g","17,9 %"
Zuccheri,"6,0 g","12,0 %"
Proteine,"10,0 g","13,7 %"
Fibre alimentari,"4,0 g","1,3 %"
Colesterolo,"0,0 mg","0,0 %"
Sodio,"0,4 g","< 0,1 %"
Acqua,"36,8 g","1,8 %"
