Minerali,per porzione,% RDA
Calcio,"48,1 mg","4,8 %"
Rame,"0,2 mg","23,9 %"
Ferro,"3,2 mg","21,6 %"
Magnesio,"42,6 mg","14,2 %"
Manganese,"< 0,1 mg","1,1 %"
Fosforo,"384,8 mg","55,0 %"
Potassio,"564,3 mg","28,2 %"
Selenio,"< 0,1 mg","261,5 %"
Zinco,"9,0 mg","127,9 %"
