Minerali,per porzione,% RDA
Calcio,"12,4 mg","1,2 %"
Rame,"< 0,1 mg","2,2 %"
Ferro,"1,0 mg","6,7 %"
Magnesio,"38,0 mg","12,7 %"
Manganese,"< 0,1 mg","0,9 %"
Fosforo,"248,9 mg","35,6 %"
Potassio,"477,9 mg","23,9 %"
Selenio,"< 0,1 mg","148,2 %"
Zinco,"0,5 mg","6,7 %"
