Minerali,per porzione,% RDA
Calcio,"4,5 mg","0,4 %"
Rame,"< 0,1 mg","4,0 %"
Ferro,"0,2 mg","1,3 %"
Magnesio,"6,8 mg","2,3 %"
Manganese,"0,2 mg","10,8 %"
Fosforo,"9,9 mg","1,4 %"
Potassio,"19,3 mg","1,0 %"
Selenio,"< 0,1 mg","0,6 %"
Zinco,"< 0,1 mg","1,0 %"
