Minerali,per porzione,% RDA
Calcio,"14,9 mg","1,5 %"
Rame,"< 0,1 mg","9,8 %"
Ferro,"0,5 mg","3,4 %"
Magnesio,"14,9 mg","5,0 %"
Manganese,"0,2 mg","9,1 %"
Fosforo,"29,8 mg","4,3 %"
Potassio,"260,8 mg","13,0 %"
Selenio,"0,0 mg","0,0 %"
Zinco,"0,2 mg","2,8 %"
