Valori nutrizionali,per porzione,% RDA
Valore calorico,472 kcal 1.975 kJ,"23,6 %"
Grassi,"39,7 g","61,1 %"
Grassi saturi,"13,5 g","61,5 %"
Grassi monoinsaturi,"18,1 g","62,3 %"
Grassi polinsaturi,"5,1 g","34,1 %"
Carboidrati,"0,0 g","0,0 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"26,6 g","36,4 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"117,6 mg","392,0 %"
Sodio,"< 0,1 g","< 0,1 %"
Acqua,"72,6 g","3,6 %"
