Minerali,per porzione,% RDA
Calcio,"58,0 mg","5,8 %"
Rame,"0,2 mg","23,2 %"
Ferro,"1,0 mg","7,0 %"
Magnesio,"37,1 mg","12,4 %"
Manganese,"0,8 mg","40,6 %"
Fosforo,"232,0 mg","33,1 %"
Potassio,"468,6 mg","23,4 %"
Selenio,"< 0,1 mg","48,7 %"
Zinco,"0,9 mg","12,6 %"
