Minerali,per porzione,% RDA
Calcio,"20,9 mg","2,1 %"
Rame,"0,3 mg","29,8 %"
Ferro,"2,0 mg","13,1 %"
Magnesio,"6,0 mg","2,0 %"
Manganese,"0,9 mg","44,7 %"
Fosforo,"44,7 mg","6,4 %"
Potassio,"315,9 mg","15,8 %"
Selenio,"< 0,1 mg","18,9 %"
Zinco,"2,1 mg","29,8 %"
