Minerali,per porzione,% RDA
Calcio,"318,7 mg","31,9 %"
Rame,"0,2 mg","18,3 %"
Ferro,"0,9 mg","5,8 %"
Magnesio,"47,9 mg","16,0 %"
Manganese,"0,1 mg","5,5 %"
Fosforo,"287,6 mg","41,1 %"
Potassio,"564,0 mg","28,2 %"
Selenio,"< 0,1 mg","16,0 %"
Zinco,"1,2 mg","16,5 %"
