Minerali,per porzione,% RDA
Calcio,"61,2 mg","6,1 %"
Rame,"0,6 mg","62,1 %"
Ferro,"5,1 mg","33,8 %"
Magnesio,"71,4 mg","23,8 %"
Manganese,"0,5 mg","25,7 %"
Fosforo,"141,1 mg","20,2 %"
Potassio,"1.723,8 mg","86,2 %"
Selenio,"< 0,1 mg","30,0 %"
Zinco,"1,1 mg","15,3 %"
