Minerali,per porzione,% RDA
Calcio,"35,6 mg","3,6 %"
Rame,"< 0,1 mg","1,8 %"
Ferro,"< 0,1 mg","0,6 %"
Magnesio,"5,3 mg","1,8 %"
Manganese,"< 0,1 mg","0,4 %"
Fosforo,"26,4 mg","3,8 %"
Potassio,"63,4 mg","3,2 %"
Selenio,"< 0,1 mg","3,3 %"
Zinco,"0,3 mg","4,5 %"
