Valori nutrizionali,per porzione,% RDA
Valore calorico,444 kcal 1.859 kJ,"22,2 %"
Grassi,"13,0 g","20,0 %"
Grassi saturi,"3,8 g","17,1 %"
Grassi monoinsaturi,"5,3 g","18,4 %"
Grassi polinsaturi,"1,7 g","11,2 %"
Carboidrati,"21,8 g","8,1 %"
Zuccheri,"21,8 g","43,6 %"
Proteine,"55,5 g","76,0 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"572,0 mg","1.906,7 %"
Sodio,"0,8 g","0,1 %"
Acqua,"3,9 g","0,2 %"
