Valori nutrizionali,per porzione,% RDA
Valore calorico,109 kcal 458 kJ,"5,5 %"
Grassi,"4,8 g","7,4 %"
Grassi saturi,"0,5 g","2,3 %"
Grassi monoinsaturi,"1,0 g","3,5 %"
Grassi polinsaturi,"2,9 g","19,3 %"
Carboidrati,"8,4 g","3,1 %"
Zuccheri,"6,1 g","12,3 %"
Proteine,"7,1 g","9,8 %"
Fibre alimentari,"1,0 g","0,3 %"
Colesterolo,"0,0 mg","0,0 %"
Sodio,"0,1 g","< 0,1 %"
Acqua,"221,1 g","11,1 %"
