Valori nutrizionali,per porzione,% RDA
Valore calorico,216 kcal 904 kJ,"10,8 %"
Grassi,"4,6 g","7,1 %"
Grassi saturi,"1,8 g","8,4 %"
Grassi monoinsaturi,"1,8 g","6,4 %"
Grassi polinsaturi,"0,4 g","2,6 %"
Carboidrati,"34,7 g","12,9 %"
Zuccheri,"7,0 g","14,0 %"
Proteine,"8,7 g","11,9 %"
Fibre alimentari,"8,0 g","2,7 %"
Colesterolo,"12,0 mg","40,0 %"
Sodio,"0,7 g","0,1 %"
Acqua,"346,8 g","17,3 %"
