Valori nutrizionali,per porzione,% RDA
Valore calorico,66 kcal 275 kJ,"3,3 %"
Grassi,"2,9 g","4,5 %"
Grassi saturi,"0,7 g","3,0 %"
Grassi monoinsaturi,"1,3 g","4,6 %"
Grassi polinsaturi,"0,8 g","5,4 %"
Carboidrati,"8,5 g","3,2 %"
Zuccheri,"5,8 g","11,6 %"
Proteine,"1,3 g","1,8 %"
Fibre alimentari,"0,6 g","0,2 %"
Colesterolo,"0,0 mg","0,0 %"
Sodio,"< 0,1 g","< 0,1 %"
Acqua,"0,9 g","< 0,1 %"
