Minerali,per porzione,% RDA
Calcio,"13,1 mg","1,3 %"
Rame,"< 0,1 mg","6,2 %"
Ferro,"0,7 mg","4,4 %"
Magnesio,"18,9 mg","6,3 %"
Manganese,"0,3 mg","13,5 %"
Fosforo,"32,8 mg","4,7 %"
Potassio,"266,5 mg","13,3 %"
Selenio,"< 0,1 mg","1,9 %"
Zinco,"0,3 mg","4,1 %"
