Minerali,per porzione,% RDA
Calcio,"285,7 mg","28,6 %"
Rame,"2,0 mg","203,1 %"
Ferro,"15,7 mg","104,5 %"
Magnesio,"552,7 mg","184,2 %"
Manganese,"3,2 mg","158,0 %"
Fosforo,"784,5 mg","112,1 %"
Potassio,"2.034,8 mg","101,7 %"
Selenio,"< 0,1 mg","56,6 %"
Zinco,"6,9 mg","99,1 %"
