Valori nutrizionali,per porzione,% RDA
Valore calorico,635 kcal 2.658 kJ,"31,7 %"
Grassi,"34,2 g","52,6 %"
Grassi saturi,"21,4 g","97,4 %"
Grassi monoinsaturi,"10,1 g","35,0 %"
Grassi polinsaturi,"0,9 g","5,7 %"
Carboidrati,"49,2 g","18,3 %"
Zuccheri,"49,2 g","98,4 %"
Proteine,"33,7 g","46,2 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"124,2 mg","413,9 %"
Sodio,"0,5 g","< 0,1 %"
Acqua,"3,2 g","0,2 %"
