Minerali,per porzione,% RDA
Calcio,"30,5 mg","3,1 %"
Rame,"< 0,1 mg","1,4 %"
Ferro,"0,2 mg","1,0 %"
Magnesio,"5,3 mg","1,8 %"
Manganese,"< 0,1 mg","0,5 %"
Fosforo,"35,6 mg","5,1 %"
Potassio,"83,2 mg","4,2 %"
Selenio,"< 0,1 mg","15,3 %"
Zinco,"0,4 mg","5,5 %"
