Minerali,per porzione,% RDA
Calcio,"9,0 mg","0,9 %"
Rame,"0,1 mg","10,2 %"
Ferro,"0,4 mg","2,5 %"
Magnesio,"13,5 mg","4,5 %"
Manganese,"< 0,1 mg","4,6 %"
Fosforo,"30,0 mg","4,3 %"
Potassio,"285,0 mg","14,3 %"
Selenio,"< 0,1 mg","0,5 %"
Zinco,"0,3 mg","3,6 %"
