Minerali,per porzione,% RDA
Calcio,"0,8 mg","< 0,1 %"
Rame,"< 0,1 mg","1,9 %"
Ferro,"< 0,1 mg","0,6 %"
Magnesio,"0,5 mg","0,2 %"
Manganese,"< 0,1 mg","0,2 %"
Fosforo,"0,0 mg","0,0 %"
Potassio,"13,4 mg","0,7 %"
Selenio,"< 0,1 mg","1,1 %"
Zinco,"< 0,1 mg","0,2 %"
