Minerali,per porzione,% RDA
Calcio,"47,0 mg","4,7 %"
Rame,"< 0,1 mg","9,5 %"
Ferro,"3,6 mg","23,9 %"
Magnesio,"12,0 mg","4,0 %"
Manganese,"0,2 mg","12,0 %"
Fosforo,"173,0 mg","24,7 %"
Potassio,"113,0 mg","5,7 %"
Selenio,"< 0,1 mg","70,3 %"
Zinco,"1,1 mg","16,3 %"
