Valori nutrizionali,per porzione,% RDA
Valore calorico,577 kcal 2.417 kJ,"28,9 %"
Grassi,"2,7 g","4,2 %"
Grassi saturi,"0,5 g","2,4 %"
Grassi monoinsaturi,"0,5 g","1,7 %"
Grassi polinsaturi,"1,4 g","9,1 %"
Carboidrati,"123,4 g","46,0 %"
Zuccheri,"0,9 g","1,8 %"
Proteine,"11,9 g","16,3 %"
Fibre alimentari,"7,2 g","2,4 %"
Colesterolo,"0,0 mg","0,0 %"
Sodio,"< 0,1 g","< 0,1 %"
Acqua,"17,0 g","0,9 %"
