Valori nutrizionali,per porzione,% RDA
Valore calorico,41 kcal 171 kJ,"2,0 %"
Grassi,"1,2 g","1,8 %"
Grassi saturi,"0,3 g","1,5 %"
Grassi monoinsaturi,"0,3 g","1,2 %"
Grassi polinsaturi,"0,5 g","3,4 %"
Carboidrati,"6,6 g","2,4 %"
Zuccheri,"2,1 g","4,1 %"
Proteine,"0,8 g","1,1 %"
Fibre alimentari,"0,3 g","0,1 %"
