Minerali,per porzione,% RDA
Calcio,"12,9 mg","1,3 %"
Rame,"< 0,1 mg","5,6 %"
Ferro,"0,4 mg","2,7 %"
Magnesio,"32,9 mg","11,0 %"
Manganese,"< 0,1 mg","1,3 %"
Fosforo,"353,2 mg","50,5 %"
Potassio,"523,4 mg","26,2 %"
Selenio,"< 0,1 mg","47,2 %"
Zinco,"0,8 mg","11,8 %"
