Minerali,per porzione,% RDA
Calcio,"17,0 mg","1,7 %"
Rame,"< 0,1 mg","5,0 %"
Ferro,"0,9 mg","6,2 %"
Magnesio,"47,0 mg","15,7 %"
Manganese,"< 0,1 mg","1,5 %"
Fosforo,"281,0 mg","40,1 %"
Potassio,"379,0 mg","19,0 %"
Selenio,"< 0,1 mg","67,0 %"
Zinco,"0,6 mg","8,0 %"
