Minerali,per porzione,% RDA
Calcio,"169,9 mg","17,0 %"
Rame,"0,1 mg","12,0 %"
Ferro,"2,2 mg","14,5 %"
Magnesio,"28,8 mg","9,6 %"
Manganese,"0,4 mg","18,9 %"
Fosforo,"30,2 mg","4,3 %"
Potassio,"203,0 mg","10,2 %"
Selenio,"< 0,1 mg","3,4 %"
Zinco,"0,3 mg","4,7 %"
