Valori nutrizionali,per porzione,% RDA
Valore calorico,672 kcal 2.815 kJ,"33,6 %"
Grassi,"3,2 g","4,9 %"
Grassi saturi,"0,7 g","3,2 %"
Grassi monoinsaturi,"0,3 g","0,9 %"
Grassi polinsaturi,"1,5 g","9,8 %"
Carboidrati,"120,6 g","45,0 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"45,0 g","61,6 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"0,0 mg","0,0 %"
Sodio,"< 0,1 g","< 0,1 %"
Acqua,"19,0 g","0,9 %"
