Minerali,per porzione,% RDA
Calcio,"1,0 mg","0,1 %"
Rame,"< 0,1 mg","0,5 %"
Ferro,"< 0,1 mg","0,2 %"
Magnesio,"0,9 mg","0,3 %"
Manganese,"< 0,1 mg","0,3 %"
Fosforo,"1,7 mg","0,2 %"
Potassio,"17,8 mg","0,9 %"
Selenio,"0,0 mg","0,0 %"
Zinco,"< 0,1 mg","< 0,1 %"
