Valori nutrizionali,per porzione,% RDA
Valore calorico,92 kcal 387 kJ,"4,6 %"
Grassi,"7,4 g","11,3 %"
Grassi saturi,"2,8 g","12,7 %"
Grassi monoinsaturi,"3,2 g","10,9 %"
Grassi polinsaturi,"0,3 g","2,2 %"
Carboidrati,"1,6 g","0,6 %"
Zuccheri,"1,3 g","2,7 %"
Proteine,"4,6 g","6,2 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"18,0 mg","60,0 %"
Sodio,"0,3 g","< 0,1 %"
Acqua,"15,6 g","0,8 %"
