Minerali,per porzione,% RDA
Calcio,"294,4 mg","29,4 %"
Rame,"1,8 mg","184,0 %"
Ferro,"16,0 mg","106,7 %"
Magnesio,"294,4 mg","98,1 %"
Manganese,"1,8 mg","92,0 %"
Fosforo,"809,6 mg","115,7 %"
Potassio,"2.760,0 mg","138,0 %"
Selenio,"< 0,1 mg","19,6 %"
Zinco,"4,0 mg","57,8 %"
