Minerali,per porzione,% RDA
Calcio,"8,6 mg","0,9 %"
Rame,"< 0,1 mg","1,9 %"
Ferro,"0,4 mg","2,4 %"
Magnesio,"4,9 mg","1,6 %"
Manganese,"< 0,1 mg","0,2 %"
Fosforo,"45,4 mg","6,5 %"
Potassio,"72,9 mg","3,6 %"
Selenio,"< 0,1 mg","26,3 %"
Zinco,"0,5 mg","7,7 %"
