Valori nutrizionali,per porzione,% RDA
Valore calorico,174 kcal 727 kJ,"8,7 %"
Grassi,"0,8 g","1,2 %"
Grassi saturi,"0,1 g","0,6 %"
Grassi monoinsaturi,"0,1 g","0,4 %"
Grassi polinsaturi,"0,3 g","2,0 %"
Carboidrati,"37,2 g","13,9 %"
Zuccheri,"1,1 g","2,2 %"
Proteine,"7,5 g","10,2 %"
Fibre alimentari,"3,9 g","1,3 %"
Colesterolo,"0,0 mg","0,0 %"
Sodio,"< 0,1 g","< 0,1 %"
Acqua,"94,0 g","4,7 %"
