Valori nutrizionali,per porzione,% RDA
Valore calorico,178 kcal 744 kJ,"8,9 %"
Grassi,"5,1 g","7,8 %"
Grassi saturi,"1,4 g","6,2 %"
Grassi monoinsaturi,"2,1 g","7,3 %"
Grassi polinsaturi,"0,7 g","4,9 %"
Carboidrati,"0,0 g","0,0 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"31,0 g","42,5 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"94,8 mg","316,1 %"
Sodio,"< 0,1 g","< 0,1 %"
Acqua,"71,8 g","3,6 %"
