Minerali,per porzione,% RDA
Calcio,"50,4 mg","5,0 %"
Rame,"0,3 mg","29,0 %"
Ferro,"0,5 mg","3,6 %"
Magnesio,"37,8 mg","12,6 %"
Manganese,"0,2 mg","12,0 %"
Fosforo,"94,5 mg","13,5 %"
Potassio,"596,4 mg","29,8 %"
Selenio,"< 0,1 mg","5,6 %"
Zinco,"0,6 mg","8,1 %"
