Minerali,per porzione,% RDA
Calcio,"21,7 mg","2,2 %"
Rame,"0,1 mg","10,9 %"
Ferro,"1,2 mg","8,3 %"
Magnesio,"26,2 mg","8,7 %"
Manganese,"< 0,1 mg","0,5 %"
Fosforo,"228,0 mg","32,6 %"
Potassio,"270,2 mg","13,5 %"
Selenio,"< 0,1 mg","83,2 %"
Zinco,"2,7 mg","38,3 %"
